,Unnamed: 0,matchcode,team,map,priority
3883,640,2310886,Spirit Academy,Overpass,3
3884,641,2310886,Evolution,Mirage,4
3885,642,2310878,Spartak,Train,3
3886,643,2310878,Vega Squadron,Overpass,4
3887,644,2310856,Tengri,Mirage,3
3888,645,2310856,LOG,Train,4
3889,646,2310855,EPG,Inferno,3
3890,647,2310855,Spirit Academy,Train,4
3891,648,2310854,Evolution,Mirage,3
3892,649,2310854,Quantum Bellator Fire,Train,4
3893,650,2310857,pro100,Mirage,3
3894,651,2310857,zARLANS,Cache,4
3895,652,2310851,Hala Ares,Inferno,3
3896,653,2310851,K29,Nuke,4
3897,654,2310853,spray'n'pray,Nuke,3
3898,655,2310853,Spartak,Train,4
3899,656,2310852,NOVA,Mirage,3
3900,657,2310852,Vega Squadron,Cache,4
3901,658,2310957,eXtatus,Inferno,3
3902,659,2310957,Nexus,Cache,4
3903,660,2310899,Forcebuy,Overpass,3
3904,661,2310899,Nexus,Mirage,4
3905,662,2310898,eXtatus,Inferno,3
3906,663,2310898,Binary Dragons,Nuke,4
3907,664,2310870,Binary Dragons,Inferno,3
3908,665,2310870,ex-Manatee,Cobblestone,4
3909,666,2310869,eXtatus,Inferno,3
3910,667,2310869,Bpro,Cobblestone,4
3911,668,2310792,Budapest Corvini,Inferno,3
3912,669,2310792,Nexus,Cache,4
3913,670,2310789,Impossible,Mirage,3
3914,671,2310789,Binary Dragons,Nuke,4
3915,672,2310790,eXtatus,Cobblestone,3
3916,673,2310790,Fury,Inferno,4
3917,674,2310627,Fury,Mirage,3
3918,675,2310627,Netland,Overpass,4
3919,676,2310626,eXtatus,Cobblestone,3
3920,677,2310626,ex-Manatee,Mirage,4
3921,678,2310588,Sensei,Mirage,3
3922,679,2310588,Binary Dragons,Inferno,4
3923,680,2310587,Bpro,Cache,3
3924,681,2310587,Impossible,Mirage,4
3925,682,2310597,Fury,Inferno,3
3926,683,2310597,ex-Manatee,Mirage,4
3927,684,2310586,eXtatus,Overpass,3
3928,685,2310586,Netland,Mirage,4
3929,686,2310281,Bpro,Cobblestone,3
3930,687,2310281,Sensei,Mirage,4
3931,688,2310280,Binary Dragons,Cache,3
3932,689,2310280,Impossible,Mirage,4
3933,690,2310279,Squared,Inferno,3
3934,691,2310279,Budapest Corvini,Mirage,4
3935,692,2310278,Outlaws,Overpass,3
3936,693,2310278,ex-DarkPassage,Mirage,4
3937,694,2310277,TTFU,Train,3
3938,695,2310277,Forcebuy,Nuke,4
3939,696,2310087,Outlaws,Cobblestone,3
3940,697,2310087,Budapest Corvini,Mirage,4
3941,698,2310086,ex-DarkPassage,Mirage,3
3942,699,2310086,Squared,Cobblestone,4
3943,700,2310085,Above the Rest,Train,3
3944,701,2310085,Nexus,Mirage,4
3945,702,2310085,Nexus,Cobblestone,6
3946,703,2310084,Red Reserve,Nuke,3
3947,704,2310084,Forcebuy,Train,4
3948,705,2310834,Ghost,Train,3
3949,706,2310834,Rush,Overpass,4
3950,707,2310833,Enigma6,Mirage,3
3951,708,2310833,Rush,Cobblestone,4
3952,709,2310832,Ghost,Train,3
3953,710,2310832,The Foundation,Mirage,4
3954,711,2310831,Enigma6,Mirage,3
3955,712,2310831,The Foundation,Cobblestone,4
3956,713,2310830,Ghost,Inferno,3
3957,714,2310830,Rush,Mirage,4
3958,715,2310900,PENTA,Inferno,3
3959,716,2310900,BIG,Cobblestone,4
3960,717,2310884,BIG,Cobblestone,3
3961,718,2310884,HellRaisers,Overpass,4
3962,719,2310885,PENTA,Inferno,3
3963,720,2310885,Virtus.pro,Train,4
3964,721,2310788,BIG,Inferno,3
3965,722,2310788,Virtus.pro,Cobblestone,4
3966,723,2310787,PENTA,Train,3
3967,724,2310787,HellRaisers,Overpass,4
3968,725,2310783,unLucky,Mirage,3
3969,726,2310783,Impossible,Train,4
3970,727,2310648,spray'n'pray,Nuke,3
3971,728,2310648,Impossible,Train,4
3972,729,2310647,unLucky,Mirage,3
3973,730,2310647,TTFU,Train,4
3974,731,2310799,SK,Cobblestone,3
3975,732,2310799,Cloud9,Train,4
3976,733,2310774,CLG,Train,3
3977,734,2310774,Cloud9,Inferno,4
3978,735,2310773,SK,Mirage,3
3979,736,2310773,Immortals,Inferno,4
3980,737,2310693,NRG,Cobblestone,3
3981,738,2310693,Cloud9,Train,4
3982,739,2310692,Luminosity,Cache,3
3983,740,2310692,SK,Mirage,4
3984,741,2310691,Immortals,Inferno,3
3985,742,2310691,Liquid,Cobblestone,4
3986,743,2310689,BIG,Cache,3
3987,744,2310689,PENTA,Inferno,4
3988,745,2310688,GODSENT,Cache,3
3989,746,2310688,BIG,Overpass,4
3990,747,2310687,Splyce,Overpass,3
3991,748,2310687,PENTA,Inferno,4
3992,749,2310749,ViCi,Cobblestone,3
3993,750,2310749,Flash,Cache,4
3994,751,2310681,ViCi,Nuke,3
3995,752,2310681,New4,Cache,4
3996,753,2310682,EHOME,Inferno,3
3997,754,2310682,Flash,Mirage,4
3998,755,2310636,passions,Overpass,3
3999,756,2310636,ALTERNATE aTTaX,Cobblestone,4
4000,757,2310635,Dignitas,Mirage,3
4001,758,2310635,WASD,Train,4
4002,759,2310612,passions,Cobblestone,3
4003,760,2310612,MAXISAUCISSE,Nuke,4
4004,761,2310618,WASD,Inferno,3
4005,762,2310618,Outlaws,Overpass,4
4006,763,2310613,EnVyUs Academy,Cobblestone,3
4007,764,2310613,ALTERNATE aTTaX,Cache,4
4008,765,2310611,ESG!,Overpass,3
4009,766,2310611,Dignitas,Cache,4
4010,767,2310599,New4,Train,5
4011,768,2310599,TYLOO,Mirage,6
4012,769,2310506,New4,Inferno,5
4013,770,2310506,TYLOO,Cache,6
4014,771,2310505,HegemonyPerson,Train,5
4015,772,2310505,TYLOO,Mirage,6
4016,773,2310504,FIVE,Cache,5
4017,774,2310504,TYLOO,Mirage,6
4018,775,2310478,TYLOO,Cobblestone,5
4019,776,2310478,ZDM,Cache,6
4020,777,2310477,HegemonyPerson,Cache,5
4021,778,2310477,LGD,Mirage,6
4022,779,2310428,FIVE,Train,5
4023,780,2310428,LGD,Cache,6
4024,781,2310387,UYA,Cache,5
4025,782,2310387,New4,Inferno,6
4026,783,2310322,Born Of Fire,Train,5
4027,784,2310322,TYLOO,Mirage,6
4028,785,2310237,UYA,Cobblestone,5
4029,786,2310237,TYLOO,Mirage,6
4030,787,2310236,TYLOO,Mirage,5
4031,788,2310236,ViCi,Cobblestone,6
4032,789,2310235,HegemonyPerson,Inferno,5
4033,790,2310235,ZDM,Cache,6
4034,791,2310160,Born Of Fire,Nuke,5
4035,792,2310160,ViCi,Train,6
4036,793,2310159,UYA,Mirage,5
4037,794,2310159,ViCi,Train,6
4038,795,2310158,ZDM,Mirage,6
4039,796,2310137,HegemonyPerson,Nuke,5
4040,797,2310137,ViCi,Train,6
4041,798,2310080,UYA,Inferno,5
4042,799,2310080,Born Of Fire,Nuke,6
4043,800,2310020,Born Of Fire,Nuke,5
4044,801,2310020,HegemonyPerson,Mirage,6
4045,802,2310018,UYA,Mirage,5
4046,803,2310018,Born Of Fire,Train,6
4047,804,2310000,Born Of Fire,Cobblestone,5
4048,805,2310000,ViCi,Train,6
4049,806,2309999,FIVE,Train,5
4050,807,2309999,ViCi,Mirage,6
4051,808,2309998,Born Of Fire,Nuke,5
4052,809,2309998,LGD,Mirage,6
4053,810,2309970,EMP,Train,5
4054,811,2309970,HegemonyPerson,Cache,6
4055,812,2309969,FIVE,Cache,5
4056,813,2309969,HegemonyPerson,Train,6
4057,814,2309968,FIVE,Mirage,5
4058,815,2309968,ViCi,Train,6
4059,816,2309935,LGD,Cobblestone,5
4060,817,2309935,ViCi,Mirage,6
4061,818,2309934,Born Of Fire,Train,5
4062,819,2309934,FIVE,Overpass,6
4063,820,2309933,EMP,Mirage,5
4064,821,2309933,FIVE,Cache,6
4065,822,2309921,FIVE,Cache,5
4066,823,2309921,LGD,Cobblestone,6
4067,824,2309920,EMP,Cobblestone,5
4068,825,2309920,TYLOO,Mirage,6
4069,826,2309906,HegemonyPerson,Mirage,5
4070,827,2309906,ViCi,Train,6
4071,828,2309905,New4,Overpass,5
4072,829,2309905,ViCi,Train,6
4073,830,2309904,EMP,Cobblestone,5
4074,831,2309904,ViCi,Mirage,6
4075,832,2309872,Born Of Fire,Mirage,5
4076,833,2309872,EMP,Inferno,6
4077,834,2309871,Born Of Fire,Train,5
4078,835,2309871,ZDM,Cobblestone,6
4079,836,2309870,LGD,Mirage,5
4080,837,2309870,ViCi,Cobblestone,6
4081,838,2309848,New4,Mirage,5
4082,839,2309848,ViCi,Train,6
4083,840,2309847,EMP,Cobblestone,5
4084,841,2309847,ViCi,Cache,6
4085,842,2309846,UYA,Cache,5
4086,843,2309846,FIVE,Train,6
4087,844,2309815,UYA,Cache,5
4088,845,2309815,HegemonyPerson,Inferno,6
4089,846,2309799,ViCi,Cobblestone,5
4090,847,2309799,ZDM,Cache,6
4091,848,2309798,TYLOO,Mirage,5
4092,849,2309798,ViCi,Cobblestone,6
4093,850,2309769,LGD,Cache,5
4094,851,2309769,TYLOO,Mirage,6
4095,852,2309768,HegemonyPerson,Inferno,5
4096,853,2309768,New4,Train,6
4097,854,2309767,FIVE,Cache,5
4098,855,2309767,HegemonyPerson,Mirage,6
4099,856,2309722,EMP,Cobblestone,5
4100,857,2309722,TYLOO,Cache,6
4101,858,2309721,Born Of Fire,Inferno,5
4102,859,2309721,LGD,Mirage,6
4103,860,2309720,UYA,Cache,5
4104,861,2309720,EMP,Cobblestone,6
4105,862,2309553,LGD,Cobblestone,5
4106,863,2309553,ZDM,Cache,6
4107,864,2309552,FIVE,Mirage,5
4108,865,2309552,EMP,Cobblestone,6
4109,866,2309551,New4,Overpass,5
4110,867,2309551,ZDM,Inferno,6
4111,868,2309504,LGD,Train,5
4112,869,2309504,New4,Nuke,6
4113,870,2309502,Born Of Fire,Cobblestone,5
4114,871,2309502,FIVE,Train,6
4115,872,2309482,Born Of Fire,Mirage,5
4116,873,2309482,EMP,Cobblestone,6
4117,874,2309481,EMP,Inferno,5
4118,875,2309481,New4,Mirage,6
4119,876,2310301,HellRaisers,Cache,3
4120,877,2310301,G2,Cobblestone,4
4121,878,2310299,G2,Overpass,3
4122,879,2310299,mousesports,Cache,4
4123,880,2310300,Misfits,Cobblestone,3
4124,881,2310300,HellRaisers,Cache,4
4125,882,2310298,G2,Cobblestone,3
4126,883,2310298,Tricked,Train,4
4127,884,2310297,Misfits,Cobblestone,3
4128,885,2310297,Natus Vincere,Train,4
4129,886,2310296,Envy,Inferno,3
4130,887,2310296,G2,Cobblestone,4
4131,888,2310295,Misfits,Mirage,3
4132,889,2310295,Heroic,Nuke,4
4133,890,2310479,ACG,Overpass,4
4134,891,2310479,Quantum Bellator Fire,Mirage,5
4135,892,2310479,ACG,Inferno,6
4136,893,2310008,Quantum Bellator Fire,Train,3
4137,894,2310008,Spartak,Mirage,4
4138,895,2310142,ACG,Inferno,3
4139,896,2310142,1337,Train,4
4140,897,2310049,ACG,Inferno,3
4141,898,2310049,eSuba,Overpass,4
4142,899,2309932,ACG,Mirage,3
4143,900,2309932,Spartak,Train,4
4144,901,2309877,1337,Train,3
4145,902,2309877,Quantum Bellator Fire,Inferno,4
4146,903,2309849,OVERDRIVE,Overpass,3
4147,904,2309849,GameplayDNA,Cobblestone,4
4148,905,2309779,eSuba,Mirage,3
4149,906,2309779,spray'n'pray,Overpass,4
4150,907,2309471,GameplayDNA,Cobblestone,3
4151,908,2309471,RuSh3D,Mirage,4
4152,909,2309456,Quantum Bellator Fire,Inferno,3
4153,910,2309456,spray'n'pray,Train,4
4154,911,2309455,OVERDRIVE,Inferno,3
4155,912,2309455,ACG,Mirage,4
4156,913,2309454,1337,Train,3
4157,914,2309454,eSuba,Mirage,4
4158,915,2310476,Space Soldiers,Cache,3
4159,916,2310476,k1ck,Mirage,4
4160,917,2310448,Space Soldiers,Train,3
4161,918,2310448,Exotic Island,Inferno,4
4162,919,2310383,Immortals,Cobblestone,3
4163,920,2310383,Luminosity,Train,4
4164,921,2310496,Monstars,Train,3
4165,922,2310496,TOP GUN,Overpass,4
4166,923,2310382,Luminosity,Train,3
4167,924,2310382,Monstars,Mirage,4
4168,925,2310381,TOP GUN,Inferno,3
4169,926,2310381,Immortals,Mirage,4
4170,927,2310380,TOP GUN,Inferno,3
4171,928,2310380,Swole Patrol,Cache,4
4172,929,2310379,Monstars,Train,3
4173,930,2310379,Denial,Inferno,4
4174,931,2310378,TOP GUN,Inferno,3
4175,932,2310378,SoCal Stars,Cache,4
4176,933,2310377,Denial,Inferno,3
4177,934,2310377,Banishers,Train,4
4178,935,2310246,FaZe,Train,3
4179,936,2310246,SK,Cache,4
4180,937,2310246,FaZe,Inferno,5
4181,938,2310246,SK,Overpass,6
4182,939,2310248,Astralis,Cobblestone,3
4183,940,2310248,FaZe,Nuke,4
4184,941,2310247,OpTic,Train,3
4185,942,2310247,SK,Overpass,4
4186,943,2310444,ALTERNATE aTTaX,Cache,5
4187,944,2310444,BIG,Train,6
4188,945,2310439,PANTHERS,Mirage,5
4189,946,2310439,BIG,Cobblestone,6
4190,947,2310438,ALTERNATE aTTaX,Cache,5
4191,948,2310438,Planetkey,Nuke,6
4192,949,2310435,roki,Mirage,3
4193,950,2310435,Tricked,Nuke,4
4194,951,2310430,fnatic Academy,Cobblestone,3
4195,952,2310430,passions,Mirage,4
4196,953,2310412,Tricked,Train,3
4197,954,2310412,KPI,Nuke,4
4198,955,2310410,fnatic Academy,Cobblestone,3
4199,956,2310410,Binary Dragons,Nuke,4
4200,957,2310411,roki,Mirage,3
4201,958,2310411,ConfigStarz,Inferno,4
4202,959,2310409,passions,Overpass,3
4203,960,2310409,WySix,Train,4
4204,961,2310369,TeamOne,Train,3
4205,962,2310369,paiN,Overpass,4
4206,963,2310321,ProGaming,Cache,3
4207,964,2310321,TeamOne,Train,4
4208,965,2310320,INTZ,Mirage,3
4209,966,2310320,paiN,Cache,4
4210,967,2310260,EPG,Nuke,3
4211,968,2310260,eL'quvet,Mirage,4
4212,969,2310261,Quantum Bellator Fire,Mirage,3
4213,970,2310261,ACG,Overpass,4
4214,971,2309911,EPG,Cobblestone,3
4215,972,2309911,ACG,Inferno,4
4216,973,2309882,Quantum Bellator Fire,Train,3
4217,974,2309882,eL'quvet,Mirage,4
4218,975,2310233,Sippintea,Train,3
4219,976,2310233,compLexity,Cobblestone,4
4220,977,2310205,Immunity,Mirage,3
4221,978,2310205,Chiefs,Inferno,4
4222,979,2310204,Tainted Minds,Cobblestone,3
4223,980,2310204,Chiefs,Inferno,4
4224,981,2310203,Immunity,Nuke,3
4225,982,2310203,Legacy,Inferno,4
4226,983,2310116,Gambit,Train,3
4227,984,2310116,Immortals,Inferno,4
4228,985,2310115,G2,Nuke,3
4229,986,2310115,Gambit,Train,4
4230,987,2310114,Heroic,Overpass,3
4231,988,2310114,Immortals,Inferno,4
4232,989,2310113,G2,Cobblestone,3
4233,990,2310113,Cloud9,Inferno,4
4234,991,2310112,Heroic,Nuke,3
4235,992,2310112,HellRaisers,Inferno,4
4236,993,2310111,Liquid,Cobblestone,3
4237,994,2310111,G2,Train,4
4238,995,2310110,Luminosity,Mirage,3
4239,996,2310110,Heroic,Nuke,4
4240,997,2310209,Tricked,Cobblestone,3
4241,998,2310209,PENTA,Mirage,4
4242,999,2310208,North Academy,Train,3
4243,1000,2310208,GameplayDNA,Cobblestone,4
4244,1001,2310183,Tricked,Cobblestone,3
4245,1002,2310183,MAXISAUCISSE,Inferno,4
4246,1003,2310185,North Academy,Nuke,3
4247,1004,2310185,Dignitas,Mirage,4
4248,1005,2310186,GameplayDNA,Cache,3
4249,1006,2310186,yzn,Mirage,4
4250,1007,2310234,Merciless,Train,3
4251,1008,2310234,paiN,Overpass,4
4252,1009,2310207,EN9MY,Inferno,3
4253,1010,2310207,paiN,Overpass,4
4254,1011,2310206,INTZ,Cobblestone,3
4255,1012,2310206,Merciless,Train,4
4256,1013,2310162,Born Of Fire,Cache,3
4257,1014,2310162,MVP PK,Mirage,4
4258,1015,2310161,MVP Project,Inferno,3
4259,1016,2310161,TYLOO,Mirage,4
4260,1017,2310145,MVP Project,Cache,3
4261,1018,2310145,MVP PK,Inferno,4
4262,1019,2310144,TYLOO,Cobblestone,3
4263,1020,2310144,Born Of Fire,Train,4
4264,1021,2310141,GameplayDNA,Cobblestone,3
4265,1022,2310141,Outlaws,Train,4
4266,1023,2310140,passions,Mirage,3
4267,1024,2310140,EPG,Nuke,4
4268,1025,2310058,EPG,Cobblestone,3
4269,1026,2310058,Alpha,Inferno,4
4270,1027,2310057,Bpro,Nuke,3
4271,1028,2310057,Outlaws,Train,4
4272,1029,2310051,passions,Mirage,3
4273,1030,2310051,North Academy,Train,4
4274,1031,2310050,GameplayDNA,Cobblestone,3
4275,1032,2310050,Manatee,Cache,4
4276,1033,2309989,ownage,Mirage,3
4277,1034,2309989,Splyce,Train,4
4278,1035,2310011,zzz,Cache,5
4279,1036,2310011,Outlaws,Overpass,6
4280,1037,2309996,MVP Project,Inferno,3
4281,1038,2309996,TheMongolz,Mirage,4
4282,1039,2309965,YETTI,Cobblestone,3
4283,1040,2309965,TheMongolz,Overpass,4
4284,1041,2309964,MVP Project,Nuke,3
4285,1042,2309964,MVP PK,Cobblestone,4
4286,1043,2309866,Gambit,Inferno,3
4287,1044,2309866,SK,Cache,4
4288,1045,2309866,Gambit,Train,5
4289,1046,2309866,SK,Cobblestone,6
4290,1047,2309865,Gambit,Inferno,3
4291,1048,2309865,OpTic,Mirage,4
4292,1049,2309861,OpTic,Cache,3
4293,1050,2309861,Cloud9,Cobblestone,4
4294,1051,2309862,Gambit,Cobblestone,3
4295,1052,2309862,SK,Cache,4
4296,1053,2309859,Liquid,Nuke,3
4297,1054,2309859,OpTic,Train,4
4298,1055,2309860,Cloud9,Inferno,3
4299,1056,2309860,NiP,Cache,4
4300,1057,2309864,Gambit,Train,3
4301,1058,2309864,Liquid,Nuke,4
4302,1059,2309863,Cloud9,Inferno,3
4303,1060,2309863,SK,Train,4
4304,1061,2309858,GODSENT,Train,3
4305,1062,2309858,NiP,Cache,4
4306,1063,2309857,OpTic,Mirage,3
4307,1064,2309857,Envy,Train,4
4308,1065,2309856,NiP,Nuke,3
4309,1066,2309856,Liquid,Inferno,4
4310,1067,2309855,Cloud9,Cobblestone,3
4311,1068,2309855,OpTic,Mirage,4
4312,1069,2309854,GODSENT,Cache,3
4313,1070,2309854,Gambit,Cobblestone,4
4314,1071,2308661,JYP,Nuke,2
4315,1072,2308657,MVP PK,Cobblestone,2
4316,1073,2308660,Recca,Cobblestone,2
4317,1074,2308656,TheMongolz,Train,2
4318,1075,2308655,Dark Sided,Mirage,2
4319,1076,2308659,Chiefs,Train,2
4320,1077,2308654,Immunity,Overpass,2
4321,1078,2308658,Tainted Minds,Mirage,2
4322,1079,2308653,MVP PK,Cobblestone,2
4323,1080,2308652,JYP,Overpass,2
4324,1081,2308651,Tainted Minds,Cobblestone,2
4325,1082,2308650,Immunity,Mirage,2
4326,1083,2308649,TheMongolz,Train,2
4327,1084,2308648,Recca,Mirage,2
4328,1085,2308647,Chiefs,Train,2
4329,1086,2308646,Dark Sided,Mirage,2
4330,1087,2308643,Chiefs,Train,2
4331,1088,2308642,Immunity,Nuke,2
4332,1089,2308641,MVP PK,Inferno,2
4333,1090,2308640,Recca,Train,2
4334,1091,2308639,Tainted Minds,Cobblestone,2
4335,1092,2308638,Dark Sided,Inferno,2
4336,1093,2308637,Recca,Cobblestone,2
4337,1094,2308636,JYP,Train,2
4338,1095,2308551,Immunity,Nuke,2
4339,1096,2308550,Dark Sided,Mirage,2
4340,1097,2308549,TheMongolz,Cache,2
4341,1098,2308548,MVP PK,Nuke,2
4342,1099,2308547,Tainted Minds,Cache,2
4343,1100,2308546,Chiefs,Train,2
4344,1101,2308545,JYP,Train,2
4345,1102,2308544,MVP PK,Mirage,2
4346,1103,2308543,Dark Sided,Mirage,2
4347,1104,2308542,Chiefs,Inferno,2
4348,1105,2308541,Recca,Train,2
4349,1106,2308540,TheMongolz,Cache,2
4350,1107,2308539,Immunity,Nuke,2
4351,1108,2308538,Tainted Minds,Overpass,2
4352,1109,2308537,JYP,Inferno,2
4353,1110,2308536,TheMongolz,Train,2
4354,1111,2308535,Dark Sided,Cache,2
4355,1112,2308534,Tainted Minds,Overpass,2
4356,1113,2308533,Recca,Cobblestone,2
4357,1114,2308532,MVP PK,Mirage,2
4358,1115,2308531,Immunity,Train,2
4359,1116,2308530,Chiefs,Inferno,2
4360,1117,2309606,GODSENT,Mirage,3
4361,1118,2309606,BIG,Cache,4
4362,1119,2309611,Spirit,Mirage,3
4363,1120,2309611,PENTA,Inferno,4
4364,1121,2309538,PENTA,Inferno,3
4365,1122,2309538,BIG,Cache,4
4366,1123,2309536,Spirit,Cobblestone,3
4367,1124,2309536,GODSENT,Mirage,4
4368,1125,2309450,Gambit,Nuke,3
4369,1126,2309450,BIG,Cache,4
4370,1127,2309452,GODSENT,Mirage,3
4371,1128,2309452,Epsilon,Overpass,4
4372,1129,2309451,Space Soldiers,Mirage,3
4373,1130,2309451,PENTA,Inferno,4
4374,1131,2309795,dreamchasers,Mirage,3
4375,1132,2309795,Singularity,Nuke,4
4376,1133,2309796,Singularity,Cobblestone,3
4377,1134,2309796,BIG,Overpass,4
4378,1135,2310056,PENTA,Nuke,3
4379,1136,2310056,Red Reserve,Train,4
4380,1137,2309975,Manatee,Cache,3
4381,1138,2309975,Red Reserve,Cobblestone,4
4382,1139,2309974,Space Academy,Cache,3
4383,1140,2309974,PENTA,Mirage,4
4384,1141,2309923,Manatee,Mirage,5
4385,1142,2309923,Space Academy,Cache,6
4386,1143,2309884,PENTA,Train,5
4387,1144,2309884,Spartak,Mirage,6
4388,1145,2309883,PENTA,Mirage,5
4389,1146,2309883,Red Reserve,Train,6
4390,1147,2309623,RuSh3D,Inferno,5
4391,1148,2309623,ACG,Mirage,6
4392,1149,2309537,Gambit Academy,Inferno,5
4393,1150,2309537,Above the Rest,Cobblestone,6
4394,1151,2309515,ACG,Mirage,5
4395,1152,2309515,Red Reserve,Cobblestone,6
4396,1153,2309480,Above the Rest,Cache,5
4397,1154,2309480,Space Academy,Cobblestone,6
4398,1155,2309479,Above the Rest,Train,5
4399,1156,2309479,Manatee,Mirage,6
4400,1157,2309478,Manatee,Mirage,5
4401,1158,2309478,Gambit Academy,Inferno,6
4402,1159,2309477,Gambit Academy,Train,5
4403,1160,2309477,Space Academy,Cobblestone,6
4404,1161,2309470,PENTA,Train,5
4405,1162,2309470,ACG,Mirage,6
4406,1163,2309457,Red Reserve,Cobblestone,5
4407,1164,2309457,RuSh3D,Mirage,6
4408,1165,2309544,Dark Sided,Mirage,3
4409,1166,2309544,Athletico,Inferno,4
4410,1167,2309393,AVANT,Mirage,3
4411,1168,2309393,Athletico,Nuke,4
4412,1169,2309394,Dark Sided,Cache,3
4413,1170,2309394,Tainted Minds,Overpass,4
4414,1171,2309389,Athletico,Train,3
4415,1172,2309389,Chiefs,Inferno,4
4416,1173,2309392,Athletico Black,Inferno,3
4417,1174,2309392,Tainted Minds,Cache,4
4418,1175,2309390,AVANT,Train,3
4419,1176,2309390,Legacy,Nuke,4
4420,1177,2309391,Supremacy,Overpass,3
4421,1178,2309391,Dark Sided,Cache,4
4422,1179,2309462,ACG,Mirage,3
4423,1180,2309462,Sensei,Nuke,4
4424,1181,2309461,EPG,Cobblestone,3
4425,1182,2309461,ACG,Mirage,4
4426,1183,2309460,eFuture,Nuke,3
4427,1184,2309460,Sensei,Mirage,4
4428,1185,2309433,FaZe,Mirage,3
4429,1186,2309433,Astralis,Nuke,4
4430,1187,2309432,Natus Vincere,Overpass,3
4431,1188,2309432,Astralis,Nuke,4
4432,1189,2309431,HellRaisers,Mirage,3
4433,1190,2309431,FaZe,Train,4
4434,1191,2309430,CLG,Cache,3
4435,1192,2309430,Astralis,Inferno,4
4436,1193,2309429,Natus Vincere,Overpass,3
4437,1194,2309429,fnatic,Inferno,4
4438,1195,2309428,North,Cobblestone,3
4439,1196,2309428,HellRaisers,Cache,4
4440,1197,2309427,G2,Inferno,3
4441,1198,2309427,FaZe,Nuke,4
4442,1199,2309278,Chiefs,Nuke,3
4443,1200,2309278,AVANT,Mirage,4
4444,1201,2309277,Immunity,Overpass,3
4445,1202,2309277,Chiefs,Train,4
4446,1203,2309275,Legacy,Nuke,3
4447,1204,2309275,Immunity,Train,4
4448,1205,2309403,iGame.com,Train,3
4449,1206,2309403,Tricked,Overpass,4
4450,1207,2309384,Manatee,Mirage,3
4451,1208,2309384,iGame.com,Train,4
4452,1209,2309383,PRIDE,Mirage,3
4453,1210,2309383,Tricked,Overpass,4
4454,1211,2309379,paiN,Cache,3
4455,1212,2309379,TeamOne,Cobblestone,4
4456,1213,2309200,paiN,Cache,3
4457,1214,2309200,TShow,Inferno,4
4458,1215,2309200,paiN,Mirage,7
4459,1216,2309199,TeamOne,Nuke,3
4460,1217,2309199,Keyd Stars,Mirage,4
4461,1218,2309179,Black Dragons,Mirage,3
4462,1219,2309179,TeamOne,Cobblestone,4
4463,1220,2309180,Keyd Stars,Cache,3
4464,1221,2309180,IDM,Cobblestone,4
4465,1222,2309181,Isurus,Train,3
4466,1223,2309181,paiN,Cache,4
4467,1224,2309177,ProGaming,Mirage,3
4468,1225,2309177,TShow,Cache,4
4469,1226,2309388,PENTA,Train,3
4470,1227,2309388,Space Soldiers,Inferno,4
4471,1228,2309387,PRIDE,Mirage,3
4472,1229,2309387,PENTA,Train,4
4473,1230,2309386,FlipSid3,Train,3
4474,1231,2309386,Space Soldiers,Inferno,4
4475,1232,2309385,Kinguin,Mirage,3
4476,1233,2309385,PRIDE,Cache,4
4477,1234,2309244,FlipSid3,Train,3
4478,1235,2309244,Tricked,Overpass,4
4479,1236,2309243,Space Soldiers,Train,3
4480,1237,2309243,Epsilon,Cobblestone,4
4481,1238,2309242,PENTA,Mirage,3
4482,1239,2309242,iGame.com,Overpass,4
4483,1240,2309365,Kinguin,Overpass,3
4484,1241,2309365,Spirit,Cobblestone,4
4485,1242,2309364,Manatee,Cache,3
4486,1243,2309364,RANKS,Nuke,4
4487,1244,2309305,Kinguin,Overpass,3
4488,1245,2309305,Manatee,Cache,4
4489,1246,2309306,RANKS,Cache,3
4490,1247,2309306,Spirit,Mirage,4
4491,1248,2309316,fnatic Academy,Mirage,3
4492,1249,2309316,Manatee,Train,4
4493,1250,2309188,RANKS,Cache,3
4494,1251,2309188,LDLC,Nuke,4
4495,1252,2309187,Kinguin,Cobblestone,3
4496,1253,2309187,Spirit,Inferno,4
4497,1254,2309186,RANKS,Overpass,3
4498,1255,2309186,fnatic Academy,Cache,4
4499,1256,2309184,iGame.com,Train,3
4500,1257,2309184,Kinguin,Mirage,4
4501,1258,2309183,Outlaws,Overpass,3
4502,1259,2309183,iGame.com,Nuke,4
4503,1260,2309182,RANKS,Nuke,3
4504,1261,2309182,Manatee,Train,4
4505,1262,2309131,Manatee,Train,3
4506,1263,2309131,LDLC,Inferno,4
4507,1264,2309106,iGame.com,Nuke,3
4508,1265,2309106,Spirit,Overpass,4
4509,1266,2309105,Outlaws,Overpass,3
4510,1267,2309105,Kinguin,Cobblestone,4
4511,1268,2309083,LDLC,Inferno,3
4512,1269,2309083,fnatic Academy,Cache,4
4513,1270,2309361,Misfits,Mirage,3
4514,1271,2309361,NRG,Cache,4
4515,1272,2309351,Luminosity,Overpass,3
4516,1273,2309351,Misfits,Cache,4
4517,1274,2309352,eUnited,Overpass,3
4518,1275,2309352,NRG,Inferno,4
4519,1276,2309332,compLexity,Cache,3
4520,1277,2309332,eUnited,Overpass,4
